111111100,11,12,10,14,42,48,37,51,2,4,2,3,16,16,12,10,3,5,4,3,22,42,29,18,6,5,2,2,13,9,9,10,4,2,1,2,26,29,32,23,4,6,2,4,26,26,28,23,3,0,2,1,24,21,25,17,2,3,3,3,12,18,13,14,7,7,4,2,38,41,44,38,0,2,1,2,5,11,4,12,3,4,5,2,43,49,45,48,5,3,7,8,30,23,28,23,2,3,6,5,45,61,51,40,14,5,4,5,21,35,37,27,6,7,7,7,89,97,89,90,18,18,17,14,78,64,71,52,5,11,6,10,109,103,98,87,7,5,6,4,38,40,24,34,6,6,7,4,63,87,46,57,2,8,2,5,16,21,20,24,4,2,4,5,36,44,26,34,12,16,6,11,35,44,42,39,5,1,2,2,18,25,15,22,3,3,5,3,16,16,10,12,5,7,3,0,45,50,41,40,3,1,4,1,11,12,6,16,3,3,1,3,41,51,44,36,5,3,7,5,21,10,18,17,1,2,4,4,21,20,27,30,7,7,5,3,23,26,18,26,5,3,4,5,40,48,35,41,16,16,17,9,28,26,32,29,4,6,5,8,36,40,35,49,5,5,2,4,15,17,19,10,9,6,2,3,22,26,31,26,3,0,2,2,14,10,16,13,1,2,6,1,28,16,24,14,6,6,9,3,19,21,27,31,3,10,3,5,31,38,14,17,4,5,3,3,13,14,10,18,9,8,1,1,45,58,49,56,3,4,4,4,14,18,8,8,5,5,5,8,48,66,56,45,6,6,6,10,39,23,26,27,5,7,2,2,65,72,55,60,4,10,9,11,34,52,35,36,7,7,6,6,111,126,87,121,16,14,23,14,87,92,65,84,7,4,9,4,96,74,109,79,7,6,4,5,21,30,19,15,2,6,4,7,55,47,47,44,11,2,1,4,24,11,15,12,1,5,4,3,40,20,27,34,6,8,5,9,37,26,40,48,0,1,2,1,20,19,11,23,8,3,4,3,10,14,13,19,4,3,6,2,43,38,41,34,2,3,1,0,9,13,9,14,4,8,2,4,42,39,34,40,2,6,3,6,19,21,22,16,5,1,5,7,27,23,19,27,6,9,7,7,17,27,14,21,9,7,5,4,37,52,38,31,18,18,8,14,32,43,23,28
111111010,5,2,9,3,5,1,4,4,4,0,23,4,3,2,18,10,2,1,11,2,1,1,5,7,6,2,3,2,1,3,1,3,9,6,37,10,6,3,16,19,45,5,148,53,19,10,89,74,28,9,125,34,13,9,47,43,10,2,40,6,6,3,24,16,8,1,4,0,7,7,5,6,1,1,20,11,2,1,4,11,6,1,36,8,7,6,23,15,12,2,16,3,2,1,7,6,7,2,23,10,4,2,21,13,22,4,102,32,13,7,56,40,74,22,260,65,24,22,164,127,21,4,82,24,4,10,34,32,8,2,12,3,1,2,6,4,6,1,15,5,2,2,18,8,15,0,22,7,4,2,9,10,5,0,9,2,1,2,4,4,7,1,43,10,6,5,18,11,24,8,172,29,17,16,78,70,49,17,225,67,13,16,113,113,15,2,59,7,5,4,25,25,7,2,5,0,1,4,3,2,5,0,16,6,0,0,3,7,5,0,13,5,0,3,9,5,3,0,9,3,3,0,3,2,1,2,33,6,2,1,13,8,30,7,87,31,11,13,54,39,27,6,145,46,14,16,73,71,12,1,38,16,4,5,11,12,7,1,1,1,1,1,4,2,4,1,23,7,0,2,5,8,1,0,7,2,3,2,4,1,2,0,5,0,4,4,3,1,11,3,32,11,5,2,23,22,25,7,142,36,13,13,80,66,29,5,108,24,14,7,46,42,9,5,38,11,1,6,12,13,10,1,1,2,0,3,7,3,2,0,15,6,1,1,8,5,2,2,25,6,2,5,12,15,7,2,8,3,2,1,10,5,6,2,31,4,2,3,14,13,26,9,97,27,7,5,49,38,55,8,263,72,26,23,137,106,23,1,60,23,9,9,37,33,3,2,7,4,5,0,10,2,2,1,23,14,0,4,8,20,3,1,25,4,5,3,17,19,4,1,10,4,2,3,7,2,14,1,48,12,2,2,26,22,39,4,209,44,16,22,73,82,54,16,239,61,24,21,107,109,16,7,53,18,9,11,37,32,6,2,5,4,5,4,6,1,5,0,20,7,1,4,6,13,3,2,18,6,0,1,7,12,2,0,5,1,2,2,2,3,5,2,30,8,3,1,17,9,31,6,136,27,10,14,57,38,30,5,163,54,12,23,95,65,10,4,46,21,7,5,24,25
111111001,15,12,4,11,16,18,12,8,18,31,7,11,16,19,11,11,31,15,5,9,29,20,25,13,9,21,4,4,11,22,7,6,19,28,8,11,17,21,10,11,30,35,7,15,32,37,17,14,19,34,10,15,17,26,12,16,27,26,7,12,29,18,5,10,12,15,2,2,15,9,5,7,11,30,6,9,22,22,10,15,32,22,6,7,29,17,12,17,7,15,5,3,9,14,5,13,15,24,8,8,20,34,5,13,28,42,12,15,33,29,16,11,18,50,8,12,18,42,8,17,17,19,6,9,18,14,12,14,9,6,2,2,14,10,6,4,14,11,5,3,8,19,9,5,18,13,11,7,26,16,13,11,7,13,1,8,7,12,3,7,9,21,5,6,8,18,4,10,26,12,12,7,27,20,13,13,15,20,9,10,12,27,8,9,13,15,5,6,9,18,9,16,32,35,19,12,25,33,23,10,28,50,12,13,38,55,14,35,69,41,25,20,64,54,34,24,32,35,8,11,37,25,25,15,29,51,10,17,36,70,17,38,69,78,30,37,69,77,23,34,54,79,19,30,42,93,20,34,34,47,11,27,45,73,16,35,10,11,6,10,17,12,9,13,19,27,6,9,12,16,7,9,29,25,13,6,30,25,14,12,13,14,3,2,14,13,6,9,14,15,5,10,15,27,10,17,11,33,9,15,34,28,20,19,20,42,6,15,19,45,12,30,13,24,5,8,12,23,9,10,17,13,8,4,24,21,6,7,10,28,1,13,12,18,8,7,39,29,14,10,29,30,13,13,9,11,7,4,15,15,12,8,18,42,11,16,16,28,13,18,23,28,18,8,40,44,19,13,24,32,6,12,25,49,12,24,13,28,9,9,16,21,6,16,11,13,5,6,10,11,6,2,19,15,2,2,8,16,10,10,23,17,12,3,20,21,19,6,10,11,2,5,4,8,5,11,4,19,7,10,14,20,4,9,25,28,10,14,22,20,16,18,13,28,8,12,18,25,9,12,11,22,9,7,18,10,6,9,32,32,11,12,29,37,12,16,24,54,9,12,41,42,19,26,68,59,21,24,49,57,40,36,19,28,9,17,24,40,14,17,40,53,14,24,35,54,21,37,56,79,28,35,85,74,39,40,41,95,17,36,44,81,23,49,38,55,17,19,41,49,15,33
111110110,2,3,23,20,4,6,58,47,2,3,23,22,11,5,59,56,2,5,22,20,7,5,54,48,0,2,15,21,3,9,48,47,6,1,18,22,6,3,34,35,3,2,13,19,6,2,34,32,0,3,23,19,8,5,63,67,2,0,21,20,3,4,44,47,1,3,29,13,6,4,40,32,5,1,21,19,5,3,47,51,4,1,21,23,4,4,42,32,0,2,21,13,2,6,33,40,0,5,26,19,4,4,50,40,1,0,22,15,2,2,45,44,1,7,46,34,9,7,79,74,0,4,21,28,14,6,82,66,2,5,19,17,8,8,69,48,2,4,26,36,5,2,51,48,6,4,21,20,9,7,83,58,4,3,14,15,9,6,55,55,2,2,17,11,7,3,59,25,0,0,22,16,2,3,29,28,1,1,29,22,5,10,62,50,4,3,17,15,7,4,52,58,2,1,21,12,13,1,60,44,1,3,16,18,8,6,40,31,2,4,22,14,6,9,49,41,3,1,17,22,6,5,50,34,3,1,22,11,7,4,49,47,0,6,21,11,7,5,33,53,4,4,39,30,8,7,105,76,2,6,40,35,8,9,75,72,3,2,19,10,3,1,41,36,4,3,9,16,2,5,37,22,4,2,22,23,7,2,44,53,2,3,24,20,2,4,48,40,3,1,25,16,6,3,45,33,4,0,17,15,1,6,42,31,3,1,29,22,5,3,40,32,4,3,22,17,5,2,40,49,5,2,18,19,7,1,46,35,1,0,16,17,0,5,42,27,4,0,31,32,4,7,67,39,3,1,26,15,6,6,37,42,6,4,32,27,10,6,73,45,3,3,34,17,5,3,57,42,7,3,44,30,12,2,69,78,2,0,35,25,6,8,78,66,0,2,19,10,5,3,35,33,2,2,13,14,6,5,27,48,3,5,14,25,6,6,77,67,2,4,13,20,11,16,58,55,4,2,24,14,7,2,43,48,1,3,18,19,5,6,31,42,7,2,18,18,5,6,60,54,4,1,24,14,5,8,55,47,4,3,23,16,5,5,38,32,2,3,17,13,1,2,37,31,1,4,23,19,3,1,63,42,4,1,19,19,4,5,58,52,4,2,30,26,11,8,68,66,3,2,30,21,6,1,45,55,2,4,52,34,11,15,102,84,4,6,25,34,8,10,67,71
111110101,10,17,6,3,16,17,10,6,11,14,12,12,9,12,8,6,58,101,48,54,81,89,36,45,55,75,42,61,55,69,43,61,15,10,4,12,13,17,4,3,10,11,10,9,9,10,8,7,43,64,39,43,41,52,36,36,52,49,42,43,24,39,31,42,8,6,4,10,5,12,6,6,8,4,8,5,5,8,4,4,53,52,35,46,53,46,31,39,37,45,38,42,31,22,37,33,12,12,9,8,10,13,6,6,5,10,5,12,15,10,9,6,43,68,22,30,38,50,31,34,26,35,19,33,18,29,21,31,15,4,10,5,14,9,10,9,7,10,5,4,10,8,5,6,37,24,12,15,30,34,12,14,25,25,16,19,21,17,18,18,12,18,4,13,13,9,2,5,7,13,8,9,14,10,4,5,21,40,13,21,26,16,12,13,10,20,16,19,13,7,10,17,4,9,8,6,8,6,3,2,8,5,2,15,1,8,5,4,29,31,18,19,21,35,16,18,26,23,17,16,23,10,8,12,7,11,3,4,5,6,5,5,13,7,3,5,7,3,4,4,26,27,11,21,20,24,13,11,19,16,19,21,18,18,20,22,12,7,4,4,10,8,5,3,3,3,5,9,6,6,3,4,44,48,12,24,33,44,30,22,19,34,25,22,21,30,26,31,7,11,5,4,4,5,4,4,3,9,11,3,3,3,8,5,46,46,21,22,37,31,13,18,16,39,15,19,18,27,13,14,8,8,5,9,9,6,6,7,8,10,4,2,5,9,5,5,65,92,34,44,57,67,31,49,57,55,39,50,54,43,42,30,8,14,6,3,6,8,1,5,9,9,8,8,6,11,6,3,34,44,29,31,39,48,23,34,38,34,26,23,30,28,20,31,25,14,8,4,10,17,14,5,15,9,10,10,13,8,8,9,47,55,26,28,35,51,19,22,44,37,25,24,28,26,23,22,20,17,9,8,12,13,4,11,11,10,11,10,10,14,6,9,33,36,21,25,27,43,15,17,32,38,21,34,19,33,19,25,14,13,13,15,11,15,6,11,7,15,9,7,7,9,7,11,40,42,22,18,46,35,20,19,39,40,33,23,27,49,27,25,14,15,9,3,14,13,8,7,14,13,12,6,5,16,11,15,35,40,21,31,29,36,16,25,27,22,28,35,22,19,15,15
111110011,8,4,6,0,6,3,6,4,8,1,4,1,5,4,9,2,4,6,3,4,2,3,3,4,4,4,1,7,0,2,1,2,33,29,20,15,21,13,17,6,29,16,12,12,23,14,11,8,30,38,19,14,16,16,11,8,14,16,15,12,12,20,7,9,7,2,6,6,9,6,5,3,5,8,8,4,7,5,5,2,7,8,6,4,1,3,5,5,6,4,5,6,3,3,2,1,20,20,17,10,6,7,4,6,18,10,14,7,7,3,13,11,11,18,10,15,3,12,12,10,6,14,7,8,8,7,4,10,23,12,31,27,10,7,9,10,18,14,23,27,15,8,14,19,24,17,21,27,13,11,11,18,15,11,11,18,8,6,11,14,235,167,109,101,138,79,63,50,194,123,88,62,159,111,88,52,133,233,117,103,76,147,74,48,106,170,66,52,76,122,75,53,24,26,29,14,22,15,14,5,28,19,20,13,11,14,15,4,8,21,12,23,9,17,13,6,15,11,13,11,12,19,12,8,71,67,79,41,38,38,52,27,61,43,71,44,42,34,44,40,58,60,51,80,30,42,25,41,37,44,33,48,27,46,34,43,4,7,6,4,5,2,6,4,7,5,3,8,2,2,3,6,7,4,2,7,3,6,4,6,0,10,5,11,2,3,5,6,17,15,7,5,11,11,5,7,18,16,5,9,9,10,8,9,9,25,10,7,6,18,6,7,7,11,4,6,8,22,8,6,9,8,16,15,9,2,6,5,13,5,8,10,5,6,8,7,9,7,6,15,5,8,5,7,6,6,10,7,3,5,7,8,12,8,15,3,7,2,5,1,7,9,6,4,4,3,2,4,5,8,6,9,6,9,4,7,3,10,8,7,7,9,5,4,5,1,14,7,2,3,10,3,7,6,6,4,2,4,9,2,10,5,3,9,5,3,1,5,6,5,5,6,4,3,4,9,110,59,43,43,50,25,30,25,67,38,33,35,46,33,24,25,46,88,47,45,31,52,31,11,41,64,28,16,35,50,18,16,13,8,6,6,3,6,4,2,4,4,11,7,14,3,10,4,6,8,10,4,0,5,3,3,5,8,7,8,2,5,2,2,23,20,34,15,14,13,21,12,23,10,23,17,21,11,16,18,15,30,19,29,17,12,13,18,8,13,17,23,12,21,15,20
111101110,5,9,7,16,39,53,84,97,5,5,15,12,31,39,117,119,9,8,15,16,35,34,72,83,8,6,13,16,28,31,94,93,3,2,6,6,12,16,35,51,1,0,7,7,11,17,41,57,1,7,6,3,17,15,31,40,1,3,9,7,14,9,58,30,5,9,15,18,34,51,82,107,4,9,12,20,26,23,81,120,6,2,9,10,33,35,75,88,5,4,11,14,24,34,72,100,1,3,9,8,22,23,42,36,1,3,9,7,8,9,40,63,4,2,4,9,12,16,34,38,1,0,5,6,12,18,36,46,2,5,9,3,14,14,37,52,4,3,13,9,9,15,55,58,3,3,9,6,15,12,38,42,0,4,14,8,9,14,39,43,1,2,4,8,6,13,17,23,0,1,2,5,6,8,24,27,3,2,0,5,8,8,18,17,0,0,3,3,8,8,28,26,3,6,7,7,21,14,52,47,1,2,3,6,15,15,49,57,3,3,4,9,12,17,35,40,2,1,2,4,14,15,37,48,0,0,3,4,8,18,14,23,3,2,3,0,7,5,33,37,1,1,5,2,8,12,19,18,0,1,5,6,3,9,24,17,1,3,2,3,7,6,18,15,0,1,4,2,2,4,22,14,1,0,2,1,5,3,15,11,0,3,3,2,4,3,10,12,1,2,10,14,16,23,34,55,3,4,8,9,9,12,52,60,2,2,5,8,14,21,36,42,2,4,10,9,8,21,39,52,1,1,3,2,3,4,14,13,1,1,3,4,7,5,14,18,1,0,0,3,7,2,15,11,0,1,2,2,0,2,16,14,5,4,4,7,22,22,52,65,3,1,8,9,10,22,49,68,2,1,5,8,10,6,24,33,1,3,4,6,13,16,44,54,0,2,1,4,11,15,15,20,3,1,6,4,7,15,24,40,3,3,3,2,11,14,16,20,2,1,5,3,4,11,29,30,14,13,15,30,38,64,126,133,5,11,22,30,49,42,156,172,8,5,18,21,44,59,113,107,4,7,16,14,43,48,101,137,0,2,3,5,14,3,18,26,2,0,7,10,7,13,21,26,1,4,9,4,4,10,13,30,1,1,4,2,5,4,10,33,12,9,16,18,30,41,82,134,7,7,12,26,35,43,116,160,7,8,14,19,37,32,88,102,6,1,12,10,18,39,106,105
111101101,2,8,3,9,2,8,2,20,3,68,10,108,7,56,4,67,2,6,1,10,1,9,1,8,4,81,1,75,0,52,4,54,1,5,1,10,3,9,4,8,2,58,8,83,5,51,4,62,2,10,1,5,2,7,2,9,6,63,5,54,3,54,7,59,1,18,2,17,2,11,3,23,8,83,11,112,7,114,15,125,1,12,2,9,3,22,3,16,6,89,3,72,7,119,5,106,1,12,4,8,3,5,4,14,2,60,8,80,4,50,5,75,1,9,4,13,0,13,2,13,3,63,6,61,4,67,3,65,0,5,0,6,3,13,1,9,5,58,6,114,4,72,9,96,5,4,2,5,2,8,0,5,5,76,11,70,7,74,3,81,1,6,4,6,1,3,2,5,10,65,3,80,7,57,5,74,1,8,3,10,2,6,1,3,4,72,5,73,7,54,3,67,5,6,3,12,1,1,3,8,3,73,5,71,1,39,3,57,0,6,2,7,0,12,2,8,3,69,6,66,3,45,2,43,1,5,1,9,1,7,3,5,1,20,3,43,0,29,4,36,2,6,0,6,1,7,2,5,4,27,3,30,2,25,0,32,0,9,4,14,2,9,4,17,9,50,5,74,4,61,7,92,1,7,3,9,2,6,2,9,4,58,7,56,4,66,2,69,0,2,2,8,0,6,3,8,2,24,4,38,2,48,4,60,1,10,1,3,2,6,1,8,2,35,3,39,1,53,0,51,2,5,1,23,1,13,2,14,3,65,6,88,8,75,7,101,3,7,0,10,1,16,1,11,8,75,5,61,8,89,10,70,2,4,4,5,0,6,1,10,6,37,5,55,1,33,2,47,2,6,0,8,2,5,1,3,0,20,4,34,6,36,2,35,1,5,3,9,4,9,9,16,6,84,9,95,8,107,10,126,1,14,1,7,0,6,3,12,4,56,4,56,3,83,9,91,3,10,3,10,2,3,2,6,5,67,3,69,9,82,9,113,3,6,2,7,3,12,3,6,4,67,3,55,1,82,2,77,1,24,6,28,1,14,1,12,7,85,9,100,2,35,5,73,3,13,2,18,3,13,2,10,7,88,12,98,3,48,5,44,0,11,0,12,4,5,2,10,2,22,2,32,5,30,5,48,2,3,1,15,3,9,1,9,1,25,1,28,1,33,1,31
111101011,8,52,2,46,1,11,0,16,3,66,6,74,3,23,1,24,1,17,1,14,2,33,1,39,1,22,0,25,5,44,2,75,1,45,10,72,0,23,1,21,3,79,7,91,1,32,1,38,0,24,1,23,1,42,2,45,0,34,0,33,4,62,5,76,2,51,1,67,0,22,1,33,3,76,3,69,2,28,2,25,2,24,1,19,2,49,1,51,0,26,2,25,2,65,6,55,1,36,2,60,0,11,0,14,4,67,2,66,0,29,0,26,0,19,0,14,4,35,1,31,1,36,2,33,4,59,3,54,4,60,4,98,2,21,2,29,9,85,5,117,4,40,3,52,5,29,3,32,5,55,5,71,0,41,2,49,4,70,5,85,2,31,1,37,0,7,1,20,3,56,1,51,0,12,3,31,1,10,1,14,2,24,3,31,1,23,2,26,4,44,4,52,0,38,1,42,0,17,1,11,2,40,0,60,0,21,2,13,2,12,2,18,2,34,2,35,2,26,0,23,1,44,1,38,0,43,2,43,0,19,1,16,3,50,2,76,4,24,0,15,0,17,1,20,3,44,2,36,2,25,2,26,2,59,3,53,2,36,5,47,0,28,0,21,6,76,3,57,0,29,2,32,1,21,0,16,2,36,1,35,4,32,2,29,3,64,2,70,2,39,4,37,0,13,0,15,3,32,3,66,2,15,1,23,1,15,0,16,3,39,4,38,0,29,2,22,3,35,5,43,6,43,2,45,1,13,2,27,2,72,0,76,2,21,2,23,2,17,0,14,3,48,1,39,0,24,1,17,2,66,4,50,0,30,3,42,2,17,2,19,5,64,1,71,2,22,1,22,2,17,0,8,4,32,1,38,0,22,0,33,1,42,2,68,4,64,7,59,2,28,1,25,9,83,5,111,4,30,1,37,5,27,0,26,2,49,3,57,2,40,3,44,4,101,6,91,3,48,2,42,1,18,0,18,8,43,5,54,4,26,1,26,1,16,1,18,2,36,2,33,3,19,3,25,1,48,2,48,3,40,1,41,0,17,1,16,1,58,3,61,3,20,1,26,4,13,2,17,2,29,0,29,0,31,1,22,0,48,1,54,0,39,2,29,1,11,0,17,4,53,4,67,1,22,0,24,2,8,0,19,2,34,3,39,2,26,2,21,3,43,1,58
111100111,5,7,47,15,2,2,62,16,3,1,35,6,2,2,53,6,4,5,44,7,2,5,48,10,1,3,29,3,1,0,34,7,4,5,53,10,5,5,163,35,1,6,26,6,5,7,113,20,3,6,50,11,5,2,119,33,1,4,33,6,6,3,105,22,3,2,49,8,5,3,54,12,4,3,31,15,1,5,32,8,0,2,36,7,1,4,34,8,1,1,27,5,5,3,30,7,1,6,47,3,4,5,112,26,0,2,34,8,1,2,79,17,3,2,43,5,8,5,84,24,2,2,28,9,6,1,65,17,4,4,81,8,9,8,83,10,4,6,53,6,2,4,56,12,7,5,55,13,1,4,63,19,5,3,31,13,3,1,44,14,2,8,56,10,7,5,232,36,6,2,30,9,6,3,131,23,4,4,35,6,8,10,146,28,4,3,27,11,2,4,117,29,4,3,49,9,4,3,46,8,2,1,36,2,4,4,19,8,0,2,32,3,1,2,35,7,2,4,27,10,4,1,15,3,2,3,56,8,4,7,119,33,0,3,31,5,2,3,88,22,2,1,40,9,5,6,115,22,1,5,26,3,4,2,58,5,4,3,52,10,3,2,62,15,5,1,39,5,3,2,54,3,2,3,60,13,1,1,55,9,0,0,36,12,3,2,52,9,2,8,44,12,4,6,160,38,5,5,24,8,5,5,129,19,0,2,35,7,5,4,132,24,0,3,20,6,3,2,85,19,1,4,45,8,2,4,55,16,0,2,31,7,1,3,45,5,1,4,46,8,1,2,37,9,1,0,25,7,1,2,25,5,3,3,37,6,7,7,118,30,1,7,26,6,2,1,80,20,3,3,29,8,8,6,117,26,0,2,38,8,2,2,86,12,6,7,86,22,2,4,88,13,3,1,49,10,3,3,57,10,4,1,68,24,4,2,62,11,4,1,72,12,1,6,44,9,5,8,55,11,2,4,169,46,5,4,37,8,4,2,139,28,2,4,45,12,3,1,159,34,2,5,33,6,4,4,131,20,2,2,51,8,1,1,33,10,0,2,33,11,0,1,23,4,1,3,42,8,4,4,42,2,1,3,13,4,3,1,32,5,3,4,49,13,3,5,110,24,5,0,29,5,0,0,88,24,2,2,51,10,7,2,99,21,3,3,24,6,2,5,76,13
111011110,3,3,3,2,6,8,34,61,6,14,6,10,21,20,104,108,2,4,3,4,4,2,24,18,0,3,2,9,5,3,19,31,3,0,5,3,9,1,36,32,3,10,8,2,18,11,95,69,2,1,3,4,7,1,16,16,3,1,2,5,3,2,19,20,2,6,2,4,6,15,47,89,6,9,10,23,29,43,168,197,2,4,3,4,3,5,13,18,3,3,6,5,4,9,28,37,2,2,3,3,6,6,47,30,13,9,14,4,18,19,135,108,1,2,6,6,4,0,15,14,4,3,5,2,8,5,31,19,6,8,8,13,13,22,81,131,7,9,6,11,12,21,79,121,6,3,8,10,7,13,33,49,3,10,7,7,7,13,41,53,6,2,10,9,14,10,72,75,8,4,6,4,6,8,106,72,2,1,5,7,12,5,39,27,2,2,3,3,12,9,45,24,4,6,6,16,8,16,80,114,4,7,4,7,18,34,135,159,2,1,4,10,7,7,20,36,2,3,1,6,5,5,43,45,4,2,5,7,14,9,80,66,8,2,7,1,28,11,125,87,3,0,4,3,3,4,22,17,1,1,3,4,5,6,51,31,1,4,6,11,6,18,39,66,8,7,9,14,12,17,100,123,3,3,2,2,0,3,19,14,4,5,1,11,12,14,52,77,2,2,0,4,8,5,53,42,4,2,3,6,20,12,105,66,5,2,6,0,2,2,13,9,4,5,5,5,11,6,49,60,2,5,6,9,12,13,41,68,16,23,24,40,46,69,263,352,3,4,4,5,5,7,8,27,4,8,5,12,7,16,80,88,3,2,3,1,10,5,55,37,13,5,17,11,43,41,266,198,2,2,6,3,2,1,19,26,7,6,14,6,12,12,74,59,4,4,4,9,13,20,57,74,5,4,10,11,7,10,46,87,2,1,3,6,0,3,17,20,0,5,1,3,1,5,15,27,2,4,2,2,10,6,46,44,2,3,2,2,10,4,59,41,4,1,6,4,2,2,10,8,1,0,1,2,4,0,13,17,2,2,4,5,5,8,55,49,4,6,2,5,17,32,91,127,2,3,5,8,2,2,8,18,1,1,1,8,7,8,18,21,1,3,7,3,2,4,47,35,4,3,7,5,21,6,78,53,4,1,6,7,3,2,7,8,2,0,4,0,3,2,16,11
